"store_item","ME","RMSE","MAE","MPE","MAPE"
"45_215356",-4.14611332375017,5.89617820360445,5.091369810042,-Inf,Inf
"45_215370",-0.715707162561037,11.4050145883561,8.45726206521194,-189.440795032933,225.52788982802
"45_215468",-0.331994938967992,0.463669794860521,0.458343298817857,-Inf,Inf
"45_215896",-1.81907130280096,8.09582976767735,6.80654900635716,-29.5833743672075,51.3389111227905
"45_217827",-0.967508743004533,4.16151145438919,3.31609531775829,NA,Inf
"45_218726",0.0091112815872923,2.15095573526808,1.9392246029671,-51.1982311123941,80.3929452373765
"45_219147",1.7711519234821,6.78610736179203,5.71367019022763,-9.3946021210698,46.7882181035605
"45_219150",14.0283347484951,35.5348188404024,27.6980506901955,-125.163878372755,181.665234039877
"45_219152",-2.79982726096708,10.1545841081089,8.22937650393126,-Inf,Inf
"45_220435",-16.7338171894915,31.2454882265766,21.980074999957,-299.661030729434,306.611005926304
"45_220613",-2.10861870958173,3.4124692570006,2.74314925898193,-Inf,Inf
"45_221506",1.07790584436275,7.82541450832782,4.19296639030687,-64.2180754063206,98.256121840197
"45_222879",0.7778841415035,11.4584270605934,9.50011835053722,-3.83374229146593,39.1942344814624
"45_222975",0.623597658754835,6.50596151907533,4.82244892963271,-Inf,Inf
"45_223068",0.464149434686493,3.26137649801948,2.5015506406108,-Inf,Inf
"45_223136",27.9573308585933,30.3169046210734,27.9573308585933,92.5967405295473,92.5967405295473
"45_223434",2.99243796959891,4.54069213497785,3.77852995259116,23.0484726497909,34.8558396417464
"45_223463",-0.877805761525968,3.11592307406574,2.5547006113674,-55.6315748898277,73.5675491898572
"45_224081",0.48923600009769,5.4645828863944,4.61025498209576,-95.4453960394488,131.559647236928
"45_226126",1.92826124883105,4.26306565160102,2.96195345982625,9.82784647974194,30.0754448987226
"45_226857",-1.2354420162663,1.64777379506602,1.48505157035456,NA,Inf
"45_227111",2.21734964836874,4.72118300242834,3.96831493466458,-18.2022102359317,75.4281474271462
"45_227728",-6.12059872466928,9.64452076559267,8.00429072937465,-Inf,Inf
"45_229368",-3.33426705244263,4.64473584679798,3.76320234940432,-Inf,Inf
"45_246052",-1.56917223647983,2.99564556627562,2.12955603566072,NA,Inf
"45_250782",-0.661315769298596,1.33729901744165,1.20458944419718,-Inf,Inf
"45_252698",1.84372396880404,4.29053941005957,3.61255432116982,10.075975318473,48.4594915083955
"45_252970",-0.43618072860005,5.2147739446804,4.43776214893393,-14.8391867819482,37.4521914361924
"45_252972",-2.55913189514001,6.99367548204273,5.26089361923743,-43.016722082241,55.3576449652834
"45_253103",-1.45153095999419,1.86317472002018,1.58695342587659,-Inf,Inf
"45_253145",-2.99946259768172,4.95291976194831,4.07428369877231,-Inf,Inf
"45_255161",0.2644651867076,0.827347514149426,0.594547681597738,NA,Inf
"45_255202",11.1813639448074,14.6903046982948,11.9703570070493,-Inf,Inf
"45_257847",-6.41915811458178,7.9215565885534,6.41915811458178,-Inf,Inf
"45_257848",-1.82691608061375,3.29244528381466,2.96505881985077,-73.0909593550806,86.7135288039636
"45_258268",-6.50577104569043,8.90257572946511,6.69579590111922,-54.2090534965705,55.2091843146168
"45_258376",-4.26909664490497,5.99803115507344,4.78327998191799,-156.770773327738,161.912606697869
"45_258395",0.242728293828512,2.58115300485772,1.9891468250715,-37.4109827295732,73.9207445607669
"45_258396",3.56765689309925,7.71084285210785,5.87784860463404,18.4903427753109,37.8838112182209
"45_258411",0.40447243596944,5.36987694646786,4.4523960241691,-4.49933247570345,45.8356814906276
"45_258537",1.10920964679365,3.48829253334657,2.84509471629592,-18.7827283327679,66.8614121780161
"45_260669",-0.803227042846552,5.58184133796439,4.38439969135619,-49.4825617464657,86.2183279780832
"45_260893",1.14313152169599,4.96376322622159,3.20517090452853,-Inf,Inf
"45_261052",-30.4978545524501,43.77567949047,34.9683410436923,-41.764748211931,45.8001521840904
"45_261053",-23.6410237551776,31.1055806963834,24.0272795388435,-53.2218842018621,53.8161238690403
"45_261700",2.59937376488499,4.84929840598864,3.5256652557473,15.9319747128493,26.1090100574157
"45_262358",-1.44448357058775,2.18772003437981,1.96727208374651,-Inf,Inf
"45_262991",-1.04862525173162,5.61932897874931,4.8235616100463,-35.9121409154795,55.7507122599492
"45_263583",1.66490975235817,5.70380456506884,4.20642028840584,-12.0938891020624,67.7008685436766
"45_264299",-2.01759111300424,10.1592866624428,9.25789833937448,-Inf,Inf
"45_264300",-12.8212289695337,16.006500550118,13.4853605634503,-66.983866668984,68.7379170137728
"45_264452",-4.61204017345556,8.05927725186664,6.84954363434004,-167.287647121321,176.756124494449
"45_264576",0.017774681657853,4.41616367236286,3.972394161165,-Inf,Inf
"45_264751",-0.321894297685202,4.32975840254062,3.54767159731915,-Inf,Inf
"45_264752",0.454864580414875,4.64608852318208,3.70147511523516,-22.8564375509524,65.1301099089524
"45_264753",4.10369884047256,6.8696003697691,5.01343211593446,23.8869684836668,36.0899774956355
"45_265086",6.82979471954051,9.67131274136957,9.0654226480004,NA,Inf
"45_265237",-0.808178296171152,8.19138785008766,6.87144220643049,-21.9348338688651,49.7652021383416
"45_265254",32.6732748223795,70.0740212034142,38.2565581622216,32.716447831245,51.4299104638272
"45_265257",-8.70725465567862,10.8470119255227,9.87036447980027,-Inf,Inf
"45_265258",-2.85359628699724,3.96668853214383,3.14740386824893,-67.045420649076,70.507367290188
"45_265266",-1.96473024464986,3.6393202918654,2.77183557725244,NA,Inf
"45_265279",-0.523353301903443,8.68468746357194,6.65282665654685,-42.1375646660424,64.9198184615182
"45_265559",9.1614767929468,50.3484054012753,39.7224177066844,2.08838692382476,36.4496945459037
"45_265672",-0.325679005117024,2.3522467044338,2.08564772278121,-57.0736151748965,82.5879385242101
"45_265700",-4.59216480177978,6.41458054266068,5.52091675163842,-131.794282255163,139.501384579254
"45_268440",-0.719248361706594,3.59984603148139,3.08597950958745,-50.0083481572171,70.4443495923296
"45_268443",9.52819607156253,11.71051054918,9.52819607156253,53.0478264676329,53.0478264676329
"45_268623",-1.08340120742983,5.11928351454687,4.45863919349919,-Inf,Inf
"45_268662",0.840535305215343,1.83838646895887,1.56932403572129,23.3745582115568,75.5096775798617
"45_268664",0.35692040191894,8.30662153766473,6.40471933302817,-6.94275266399574,32.106938420661
"45_268676",5.47819057811088,7.62460405375341,6.09727845742468,41.3335145037743,46.5834604238399
"45_268834",-1.85077648783342,9.57870344035387,7.22632873359634,-18.4105634274472,34.7187094739137
"45_269029",-4.61170103602197,9.72786675402238,7.31403430421739,NA,Inf
"45_269036",-8.32783311019884,20.37159384283,16.6242030001712,-Inf,Inf
"45_269084",-0.673133265881582,2.25818215483502,1.85122145006088,-Inf,Inf
"45_269286",-3.58461916316559,4.39882855735174,3.79778147401787,-Inf,Inf
"45_269287",0.236137251393166,7.28968476687668,4.07026373756515,-Inf,Inf
"45_270522",0.0652298169155196,2.17161205908562,1.87708082281454,-Inf,Inf
"45_271478",-3.48214299477977,4.42274262260008,3.59128981042547,-73.722126509082,74.8415102660833
"45_271479",-2.13128654100076,6.6929040912741,5.48957509057723,-77.1523805999993,98.6078504006693
"45_273528",5.09755865924981,10.2607021608941,8.90321259165158,16.6876082069368,41.3031656474633
"45_273859",1.01332820678552,3.77222930930434,2.86516552707143,-25.7150372239184,62.0355668802457
"45_275823",-0.488654511142058,4.04726690549181,3.25049594399775,-41.4167710269774,64.420611011573
"45_275826",0.346770800745887,3.30578311876083,2.78704336233268,-Inf,Inf
"45_276560",1.43427407787519,1.74978120449221,1.43427407787519,Inf,Inf
"45_278806",0.149000817265198,1.82137970397568,1.33814279924675,-Inf,Inf
"45_279137",-0.562384160822847,1.5279555779185,1.34275153798183,-Inf,Inf
"45_279157",-1.34505868502449,3.36191818484871,2.96154865533271,-Inf,Inf
"45_279494",0.885688631912452,3.09211135050883,2.45125163961253,-30.4494660749262,68.584453088491
"45_302952",-0.110304640989582,6.37770690395831,5.11335095321362,-23.8476771948874,52.3499414798917
"45_302995",0.23024665371841,1.46365010863738,1.12173931577589,-Inf,Inf
"45_302997",-1.59383929479108,4.8027049058792,3.9301556801291,-63.780320732942,89.7022657024656
"45_302998",0.179001939138904,6.53592112998962,5.11247621471744,-26.3507801499025,54.2877310932856
"45_305079",-7.96359813619247,12.0570491704039,9.2222179333034,-Inf,Inf
"45_305080",19.8325312020064,37.3510113930366,29.8942911015593,13.1896090313673,29.6618029803323
"45_305081",-6.18783457481087,7.21608831868294,7.11136395103991,-Inf,Inf
"45_305227",4.66059023747225,9.91501623424412,8.66239067551534,4.91599912405797,41.3888134067105
"45_305229",1.90140068161232,18.1356611033326,14.5041563867488,-5.12776792378276,30.0695862335649
"45_305341",-0.185686996405689,4.30852029178603,3.42928557840501,-40.2935580232326,68.3074800579343
"45_305344",-3.57996972078118,4.1765605920641,3.57996972078118,-Inf,Inf
"45_305345",-0.40244194136276,3.47464225668131,2.89616719393598,-53.7928983523059,80.5236549864072
"45_307740",-1.18796072234898,1.35477619484404,1.29491406818174,-Inf,Inf
"45_308085",1.09412091150482,2.84662031477261,1.9197157151582,NA,Inf
"45_308726",-0.872179549389288,4.40236598196073,3.80225229078029,-47.3778498775853,78.0196767507863
"45_308766",-0.323728529146204,2.54601849243578,2.04633994529409,-Inf,Inf
"45_308916",-0.145520702528565,5.09883273060177,3.62020293801775,-Inf,Inf
"45_308924",-4.96642060712034,6.24971720470977,5.64469951183421,-Inf,Inf
"45_310644",-2.68440205460742,13.5753474086931,11.4445512124316,-44.9053870399055,70.7247379608813
"45_310647",-0.709577730148282,1.86135332894824,1.61156614917986,-62.6785810105648,81.1210636547279
"45_310671",3.11934691566648,11.1519243923828,8.87002845451132,6.03378118459578,37.0370569539283
"45_311954",0.781943725478355,5.50259632543953,4.04151292669245,-Inf,Inf
"45_311994",-7.13758437696176,25.0039624890832,20.4683487236059,-19.1781523007417,34.0636282316529
"45_312113",-0.715471734687676,4.03029952561833,3.20837744931433,-32.2221545632267,50.3687372885982
"45_312317",-0.514355053215644,0.629729313555647,0.595717712671477,-Inf,Inf
"45_312324",3.29973490323245,4.75399952792807,3.57741813258345,95.0636442585436,108.947805726094
"45_312596",0.731453349910412,1.78611976703398,1.26751988671672,-Inf,Inf
"45_313641",2.04081403044442,6.70229576411846,4.60124782639075,3.43766739427024,27.1455374891661
"45_314384",-6.51533769189015,47.2871080582333,39.410219667933,-11.5590499418038,35.8668996100677
"45_314393",14.8533587967255,18.3658778007969,15.3678152036453,42.1330740381831,50.7073474868465
"45_314570",1.58941187444447,5.71321914924188,4.33620265839657,2.80943255697315,39.6481163926558
"45_314879",3.7337323675864,5.63648444441485,3.82581572649395,54.66968969663,57.0132379389609
"45_314880",4.20426177696706,5.14579127722978,4.40977317521588,61.1612183916656,71.4367883041068
"45_314881",1.36057683523993,3.07369423047392,2.79005818434414,-10.194898947953,77.8378524944541
"45_315176",-4.65964023195794,25.462804762621,18.8852721927566,-30.347303268038,89.2911459398361
"45_315178",-7.23087269183881,12.7378604390912,10.3168439489688,-Inf,Inf
"45_315179",1.15856780467804,20.0118398366431,15.2866832836622,NA,Inf
"45_315180",15.6411202445232,21.5418716761672,20.3314240369253,NA,Inf
"45_315220",2.61898594831323,14.8786060326891,12.1538916664031,-0.0251666365833704,29.7455205514578
"45_315221",6.03885566094153,8.26738959934628,6.95357160690599,48.4780245325745,71.0003434528317
"45_315277",15.0599558988852,90.3750412569733,30.3071029463853,-34.6441615827687,47.4834809073227
"45_315279",-4.46924391877848,9.13429146214718,7.21460016363118,-Inf,Inf
"45_315320",-0.0840035148589851,2.07504125266207,1.56870242477837,-11.643849765889,30.1530648004469
"45_315322",-5.76891793093525,9.56595449411593,7.11272288422313,-73.3736304469338,79.7073858830834
"45_315460",-3.25931149594463,10.7202085941376,8.29259814804674,-33.7249936090227,53.7113630467595
"45_315463",-1.09060911142003,5.11417754085642,4.48530081030325,-46.5034562548997,81.7774660123022
"45_315473",-4.18892460170371,7.41870612285668,5.98194206122256,-199.547718908495,217.202782079508
"45_315474",-1.60679313855395,5.47043976476548,4.49435361737543,-89.5467050731833,109.711209818771
"45_315712",-1.43063423393269,10.2576447387033,8.8515128540975,-17.6073023232629,37.4997881467575
"45_315713",1.03434212575271,4.36779389687399,3.40392012832698,-5.71033158085456,39.6846611422692
"45_315753",0.631200684163014,0.650823608702988,0.631200684163014,Inf,Inf
"45_317147",0.862357574214653,2.64649155647271,1.41895712325022,-Inf,Inf
"45_317285",2.59676997798015,9.3569677855595,6.91881148157883,-40.0916100964832,82.56485534662
"45_318787",0.930017026442735,2.93913339183605,2.51784194851468,-Inf,Inf
"45_318847",-1.14789594005744,2.71876041822136,2.28792714913067,-58.6852255341942,76.7300814164189
"45_318932",-2.65497081061386,5.8052618677458,4.36787993863619,-63.0302500563509,74.824088712636
"45_318935",-1.08944695411688,3.59063911753429,3.22070115848207,-35.835039586138,52.1192422605136
"45_319093",-8.66900968095602,18.691968999778,15.9986600065603,-56.9889644331359,71.5608149545539
"45_319094",0.218894478180063,5.48582431887337,4.3936350015582,-5.87480481769608,34.401393495256
"45_319095",3.27636033379843,6.24527260772126,4.24538939683135,15.2062051724795,26.0168135116809
"45_319272",-2.24898385069568,5.34532438912486,4.14948930530362,-63.949079204139,76.72096094224
"45_320682",6.9128091144065,38.1555870383574,31.8810410833253,-4.19377622225531,33.9633502310639
"45_321798",0.122882765788616,6.24132963798115,3.1109627864665,-Inf,Inf
"45_322094",0.0958610942400475,2.93362003063877,2.53861902727144,-43.354795013149,73.4957398445802
"45_322095",-0.531583186548496,4.98147325460881,3.70524752472823,-91.268635441506,124.593630597527
"45_323013",-16.2759984926753,19.89616726471,16.2759984926753,-61.3991030784488,61.3991030784488
"45_323217",-1.07281808012145,1.78563879021233,1.62425821065697,-Inf,Inf
"45_323227",-1.45853403369117,2.29617931153267,2.06699795835296,-Inf,Inf
"45_323921",-0.570458899203567,10.5558553534507,8.93524092399338,-23.8229732603879,48.1904464983479
"45_324206",0.089498267266536,2.55240775060024,1.83325699480068,-Inf,Inf
"45_326951",-4.19754538054071,8.36480277480571,7.69098148087432,-54.0628484205259,66.4335477367367
"45_329070",1.6754584448183,2.85375104487797,2.17135712042572,-Inf,Inf
"45_329071",-0.448801732721934,6.38982153597577,5.28778238213228,-61.9056194910252,88.6991147586185
"45_329361",-0.800578042709334,2.71736982394777,2.3149671541185,-Inf,Inf
"45_329362",-7.72127977072258,16.0915971922604,13.0712181665565,-51.4432290621236,63.2888662844338
"45_329397",1.20051096161249,4.98869269892776,3.69593710287231,-10.3569937924754,44.7964140108716
"45_346065",16.5797895534023,18.0568198683966,16.5797895534023,187.810650597124,187.810650597124
"45_346066",2.5532274535695,3.16547052158191,2.83598588077421,NA,Inf
"45_346406",1.72990031128262,2.71008720981546,2.35285843222933,NA,Inf
"45_352513",1.69980970979584,5.29660387786843,4.18820260929191,10.9231195138266,31.8709631285867
"45_354922",-1.52792642301509,2.59306439785834,2.28698288188387,-Inf,Inf
"45_354964",3.93168092283774,6.34060586353273,5.29312911515256,NA,Inf
"45_355090",0.454793646905874,5.80227876794092,4.53853055085889,-18.5831948264113,49.157054789466
"45_355091",-7.25014577876594,8.96816981563326,8.11569379412669,-117.023603155297,120.524585327381
"45_357963",-0.973701197402155,3.0837931575437,2.7409057028642,-64.1752578865225,83.796527227561
"45_357996",0.187846255287571,4.1230012659517,3.25207995658234,-Inf,Inf
"45_358096",0.0560028242024224,1.83159132838197,1.51657973844448,-Inf,Inf
"45_358100",3.47061438755225,4.86658235412438,4.04384568666527,31.1721550092579,47.8435845685833
"45_358231",-7.31241279648654,16.3380377227069,14.0122635966029,-41.0218952268582,52.8390552309642
"45_358232",0.111168036008962,9.6936881125746,8.18711967507257,-42.0166974786611,71.9417752615387
"45_358264",1.97686212626206,5.08676013703318,4.05179391771535,4.25931711908935,32.6882260778758
"45_358272",-3.50196286509837,5.94357071981755,5.1548109424955,-51.9759639170692,61.222648478849
"45_358515",-1.79254332429,3.55572742829714,3.03891599029233,-51.2282004137844,61.9853062006877
"45_358519",-12.7114571255752,13.8595752272175,12.7114571255752,-112.009904746755,112.009904746755
"45_358561",-1.41244116624528,3.21513553316834,2.72001643932582,-57.2537498586027,68.6348026328961
"45_358564",0.0170974139206797,1.71777797962272,1.445926334312,-Inf,Inf
"45_359913",0.546095109078594,3.99349988868477,2.87608933552665,-Inf,Inf
"45_360313",3.3876805651606,6.35643615017763,5.85432281803985,34.4571103626286,63.106234242978
"45_360314",-6.33067511635517,11.956124821589,9.9369020102991,-32.9165015914187,44.7265575600366
"45_360703",-7.40329368009724,8.28006724135005,7.43689281816441,-Inf,Inf
"45_360704",-9.48447582816422,18.9638530975339,18.0361942025871,-289.759483765271,307.619888612332
"45_360705",0.227560075517503,6.19896586436096,5.2692334135615,-125.182812413856,163.963185302057
"45_361502",-2.90891919517104,4.98121094241501,4.34977009315587,-49.0113313123386,57.9022796450028
"45_362035",-0.0845569734041707,0.717647733506898,0.539709490670869,NA,Inf
"45_362548",2.91531255108586,15.9108524413493,12.677780464105,-23.332121507146,60.1998447381351
"45_363049",-1.65158522495315,5.05427812365275,4.00614698277781,-33.9607517853185,53.4854411826344
"45_363868",-7.9141562742098,10.9612394267586,9.35697286292096,-93.0087671464148,98.5765273435828
"45_363889",2.47593322922115,4.46347202953729,3.08277935240653,42.7868800737044,66.6259494361062
"45_363895",-2.11680216162261,5.87912960380047,4.87435738427791,-36.6365190254395,51.6730438337889
"45_364413",-7.6348826110313,8.57577180248933,8.20696436900474,-Inf,Inf
"45_364606",-1.41336519984852,30.7117689544429,26.7143715166963,-6.57065788238202,26.1217783135302
"45_364724",-16.2528392766188,16.9511452585151,16.2528392766188,-Inf,Inf
"45_364738",-39.883090995547,95.0112146080843,61.0938439244137,-55.3413556675573,81.3324660313203
"45_364829",-0.649875544706819,2.52571006706268,1.87998000725261,-Inf,Inf
"45_364832",-2.63290197118922,5.71087531657791,5.00441035835246,-57.884868271525,71.678449554847
"45_364834",0.856296464991052,3.96908155131742,3.01785311398787,-4.99561662416966,33.5469906244214
"45_364865",9.67246808598461,16.1195299113268,11.4797748422638,21.5820463223636,35.0132192909677
"45_365138",-9.14950129603996,10.0715783430218,9.25989622976312,-Inf,Inf
"45_365139",-1.65302712215655,4.74090122927807,3.71249857923799,-55.4128031117246,72.9508703045887
"45_365140",-3.13232097592313,18.8929088195397,16.8987739856846,-47.0757364916746,74.6439845137901
"45_365264",2.16173680166571,6.38252561219913,5.36001207526606,2.6187405953823,44.8072240997101
"45_368136",3.59209291364302,8.80917253750068,6.39038817887801,-Inf,Inf
"45_368139",-2.24288865452707,5.48705034307723,4.35826243758942,-Inf,Inf
"45_368140",-2.98154413202878,6.69712069831827,5.18412125449501,-119.977032400092,135.276054345871
"45_368213",1.5430588680399,8.74485928583951,7.44835639939026,-7.34840780101236,40.0365860887293
"45_368260",1.45727893439913,14.7546787947465,12.2135594363941,-12.8126534449791,39.1178759098157
"45_368419",-0.773465675344855,4.71797932916279,3.57717309105204,-35.1197978802468,55.0212845995038
"45_368424",-1.75266802986859,3.89762222986384,3.25767590801648,-154.637513477699,168.854247058604
"45_368624",-1.87013581329924,5.19026955913645,4.2946662258488,-Inf,Inf
"45_368628",3.26146749129548,4.94404843680253,4.17564000328429,NA,Inf
"45_369432",1.31570740868306,2.38769931922669,1.9327328195011,9.56952223392962,26.5004273878302
"45_370042",30.9112383777413,33.3419859376752,30.9112383777413,121.832509600777,121.832509600777
"45_371130",-6.54813277174464,11.0645913759754,9.97422236297968,-51.8722602398467,62.6691909689029
"45_371218",0.95409799529276,4.17330795295069,3.13227185671556,-5.82771656973488,38.6327187205075
"45_371434",-0.340164756967666,3.9074995864315,3.25074339704264,-45.2633261310504,68.2673770279148
"45_371437",-1.7239565659903,3.05238446769675,2.58382754489469,-Inf,Inf
"45_371438",0.43553923478205,5.79869416129789,4.74772948689577,-24.3723490611514,62.7428370341047
"45_372369",0.612101107995013,2.6457921983725,2.02941069328437,-Inf,Inf
"45_372480",-0.0255141130558388,5.18538266777438,4.06213737311546,-Inf,Inf
"45_372924",-8.65843065506738,12.5681995822566,10.9581315250149,-87.4337904327816,96.1857220233153
"45_372937",1.0358558050297,2.02925093462997,1.63068304770832,-Inf,Inf
"45_373152",4.28256948787088,9.98753333121025,7.83402379088346,4.23675998718954,49.0336302986593
"45_374464",2.98441570389244,5.99003685013987,4.27546443717124,9.58198291433242,34.4245761514887
"45_376194",-1.18438436884372,6.01838002751922,4.86354404409301,-Inf,Inf
"45_376427",-1.2338475060782,6.78809407205155,5.28447206594107,-15.2102087416452,32.9174964578389
"45_376483",1.25322167606737,2.97796239036697,2.65929883928002,NA,Inf
"45_377978",-1.76478173171835,2.25842245293365,1.95682019989955,-Inf,Inf
"45_378330",-1.88444812314446,3.93939404686773,3.01301824378934,-78.8082459202712,88.8890815975061
"45_378332",2.1179658001924,7.50301368618446,4.65193351292447,-50.8640617418523,98.4148731573634
"45_378685",3.84261520355574,10.0348498197813,6.61167566540566,7.13956431860982,16.1978670677713
"45_401817",-5.19840078085511,10.572745371011,9.51613758116845,-31.1213427891909,41.7246794909743
"45_401911",1.19051353474358,2.86755559950479,2.13507141603336,-Inf,Inf
"45_402136",-4.25467765745818,5.32693347268329,4.45244183923838,-130.29547773958,132.093333937582
"45_402174",-14.7609990382243,18.5092444708154,15.3364444808286,-75.0314175345121,76.7279013779467
"45_402175",-4.28821540615992,6.27692517583533,4.82841575205773,-172.055914178893,178.548767766852
"45_402299",1.92038706248881,3.50863050624519,2.93845607861669,NA,Inf
"45_404336",-0.0453780287039223,8.47895277479172,7.08352142241604,-30.6359640372514,67.7849058244855
"45_404442",0.124798430903327,1.52638225093763,1.05558499437283,-Inf,Inf
"45_404454",1.18500554266187,2.22593820067182,1.65257514247795,-Inf,Inf
"45_405304",-0.378920895696431,2.74384055555036,2.17208001159095,-Inf,Inf
"45_406965",-9.27028073761979,10.217041029138,9.68650603215656,-140.48624576187,142.6769052068
"45_407499",-2.20967903621893,9.3121970882931,7.0161405684287,-14.8075909849784,29.5797931708473
"45_407533",1.61099409642623,4.19133562965966,3.42843068494357,-39.6077861848954,91.8408650626191
"45_407542",-5.77173094900427,5.78417621260094,5.77173094900427,-Inf,Inf
"45_407608",-1.05101113198679,5.65847596935497,4.9012417178836,-73.0241128004019,100.800102059956
"45_407769",0.449850292709728,4.90811516419563,3.91684129958,-26.8501028409859,74.244040485201
"45_409738",8.19640553054071,15.0337644721547,13.0939306011862,11.749064366248,39.7445107722296
"45_409739",-2.64809167561127,4.61710356066799,4.14335659664459,-124.72801774283,137.162985704646
"45_409904",-0.654003953476769,3.60229055363939,2.91362090114468,-60.8729170301337,98.866540403408
"45_410150",-0.0125112482641855,1.02391917571121,0.868907231171919,-Inf,Inf
"45_410257",2.61070978677467,18.651561645261,14.9365970799668,-4.01717031901651,36.2034738566806
"45_410866",-0.0730233624814006,4.68637176835845,3.95423089557539,NA,Inf
"45_411487",1.07656577434074,5.34505019465374,3.17276193393826,-Inf,Inf
"45_411555",1.64324346484924,3.44977433808084,2.65315206692226,10.9591137415177,41.0998591036599
"45_411557",-0.0943471794597644,1.51286778034072,1.24545358281475,-Inf,Inf
"45_413557",-2.25741873392725,2.39934307791249,2.25741873392725,-Inf,Inf
"45_413986",-3.33090332459773,5.26502094233812,4.45700548722596,-Inf,Inf
"45_413987",-2.54958921453507,6.20805003157587,5.06124985692179,-27.83082655616,38.6358343988074
"45_414305",4.58477592874413,7.29655013269833,6.79980351026093,NA,Inf
"45_414353",10.8647248697281,24.0938416892288,20.6758328032929,18.517112728638,39.1189057871441
"45_414354",-1.44097254111464,4.32462438211823,3.26858254466004,-83.1087571731144,102.483386883851
"45_414421",-5.47559163424747,7.23361036557246,5.93546973741372,-75.5130377816994,78.5329315195106
"45_414425",-0.200530671969263,2.61778224500824,1.77815419230794,-Inf,Inf
"45_414426",1.54062356898852,3.88732487264131,3.18070385913112,2.55417228999479,29.7378690854236
"45_414454",-1.77503045118724,8.76667815255253,7.16022994534525,-26.0976596123706,48.750141961565
"45_414455",1.52039908708866,7.28659148317492,6.17608226346134,-2.30202281178518,37.6466267289535
"45_414478",-0.451828105914439,3.87169401166885,3.02047539249162,-43.4871527278302,113.263842959709
"45_414620",-3.27234921858351,9.85498333671067,8.13248592791473,-Inf,Inf
"45_414621",-6.52935348754926,11.494255753737,8.98811739345848,-40.9729604101029,49.6916557246446
"45_414623",-4.65943390735587,10.7461861718393,9.65559577345719,-50.8802537152585,65.6611987717156
"45_414750",9.35550993123909,38.6819928694782,30.7174356277919,4.7993126236879,32.87080847107
"45_414752",-3.85949543425261,12.1365663122388,9.22880794415485,-35.7236327497732,50.5168428739038
"45_414888",-3.47426667858503,5.60913279696031,4.821920771107,-68.6740887640702,78.1658929209691
"45_416252",-0.33638926722313,0.539579974559904,0.528116628797257,-Inf,Inf
"45_417765",-3.05949867324525,6.22470291960395,4.63102806923069,-138.147278761709,166.226068152235
"45_417835",-1.11260735190405,2.32669343602006,1.98786586895844,-Inf,Inf
"45_418024",-1.79299180003555,6.14530121503005,5.55728051063443,-74.8138828617328,97.8449569083279
"45_418025",-1.29942026719355,5.92506558172493,4.16934953988288,-11.779447609795,29.7336761523697
"45_418026",-1.32093965904832,6.1685676967134,4.73870760308401,-68.1420375302777,93.0009701529023
"45_418235",16.7643167661681,23.7293564352605,18.0575744542973,40.5202350937664,49.337585730514
"45_418238",-4.4518988495898,10.1727069296202,7.94366973334171,-Inf,Inf
"45_419729",1.76685909900865,5.55221427852902,4.415017229434,-7.91469190551536,53.776391319252
"45_420720",4.33697404742886,7.79753280940203,6.42283189040337,15.2554984309739,31.1429934934956
"45_421066",-2.99579440002626,4.01913298049557,3.05488259182424,-Inf,Inf
"45_422452",2.70124291242128,4.17000355953071,3.81292758762997,-Inf,Inf
"45_426155",4.95411266296802,5.49382667091584,4.95411266296802,Inf,Inf
"45_428054",0.91227901728739,4.11052615493157,3.12034309960744,-6.95437225974618,37.0517755503275
"45_428394",0.160234351607914,1.023657510398,0.671128153720783,-Inf,Inf
"45_428488",-0.192610683607517,1.05662205351516,0.929001561674184,-Inf,Inf
"45_437609",-3.77127140047314,3.78043711197907,3.77127140047314,-Inf,Inf
"45_452022",1.2460919349103,3.0022846725802,2.40048211071854,-22.7885151793915,76.2314529490539
"45_452212",3.40434561212981,8.89828945835243,7.16065823362698,13.6513519290225,47.84012604061
"45_454326",2.38900291931819,6.03981988977379,4.69519941064653,6.24055134916085,38.4116502720017
"45_454426",-0.211625091266212,2.05007254607253,1.55773090328563,-Inf,Inf
"45_454589",0.561021055595086,1.54198907640454,1.07189276027035,-Inf,Inf
"45_454593",0.220973417838036,1.28535062662222,1.09742591736309,-Inf,Inf
"45_454596",-3.94149134815794,9.34931199417072,8.2319108822713,-80.4452583402318,99.3472934307038
"45_456870",-2.08778260165779,2.60292401694173,2.34754505652378,-Inf,Inf
"45_456875",-2.36717093097409,3.3666062203438,2.85971912673244,-117.698206866944,123.091055818829
"45_457424",0.801401602466134,8.81385537457779,7.44156770073748,0.370073168412558,22.5986818548822
"45_457425",1.65579276491119,4.72950502540736,3.92226367983232,4.73568244000935,43.618192815233
"45_457471",6.12535984102471,7.47252652243116,6.19520793508508,-Inf,Inf
"45_457556",0.901014223431837,4.00476732098131,3.10097161124576,Inf,Inf
"45_457574",26.6105553556138,36.1776204159885,29.2598501670268,Inf,Inf
"45_457688",-3.52413020903285,5.41845886105887,4.25321594869172,-Inf,Inf
"45_457727",3.01238838220046,7.55118874698621,5.85156688937161,-16.6412130788677,64.578436789886
"45_457928",-2.88536836546707,20.5856573864828,16.9510579401257,-101.751291802135,136.134183400049
"45_458029",-0.974241038425044,3.95522146012216,3.40914701891452,-Inf,Inf
