"store_item","ME","RMSE","MAE","MPE","MAPE","MASE","ACF1"
"45_1583522",21.0791925465839,22.7298231056899,21.0791925465839,93.9444586354524,93.9444586354524,19.9035428644358,NA
"45_1583523",7.40450310559006,8.51093656660023,7.40450310559006,88.552769694074,88.552769694074,9.68203996869161,NA
"45_1583526",1.74987060041408,3.3441203429592,2.15618530020704,-Inf,Inf,2.37796435965691,NA
"45_1583544",-0.0377846790890269,1.39245383477294,1.125,-Inf,Inf,0.752338877338877,NA
"45_1584293",0.0626293995859213,1.20059253774646,0.945263975155279,-Inf,Inf,0.678200547230368,NA
"45_1584295",-0.124094202898551,1.91513527490698,1.50724637681159,-Inf,Inf,1.07580824972129,NA
"45_1584297",0.0195393374741201,0.72644720090928,0.61425983436853,-Inf,Inf,0.608583922141305,NA
"45_1584298",-0.174171842650104,0.799819248813213,0.625,-Inf,Inf,0.579370797310279,NA
"45_1584300",-0.712085921325052,2.36577896460116,2.08734472049689,-Inf,Inf,0.810904853172103,NA
"45_1584301",-0.163561076604555,0.725776980745491,0.665890269151139,-Inf,Inf,0.741158142711475,NA
"45_1584303",0.355201863354037,1.55032645392194,1.1875,-Inf,Inf,1.09136904761905,NA
"45_1584305",-0.506081780538302,1.77720638041642,1.57259316770186,-Inf,Inf,0.880250816028015,NA
"45_1584307",0.0486542443064182,1.58188723855053,1.1189182194617,-Inf,Inf,0.920508168610859,NA
"45_1584309",0.259446169772257,3.73341747799647,2.60701345755694,-Inf,Inf,1.02475274400914,NA
"45_1584344",0.0393374741200828,0.708200138993313,0.615165631469979,-Inf,Inf,0.867887184749313,NA
"45_1584348",0.568064182194617,1.71232938276853,1.26423395445135,-Inf,Inf,1.45583026974409,NA
"45_1584353",-0.379399585921325,0.67560642817936,0.643374741200828,-Inf,Inf,0.721926308440464,NA
"45_1584358",0.377458592132505,1.60501362572866,1.00750517598344,-Inf,Inf,1.22294653436983,NA
"45_1584363",-0.465967908902691,0.898315001615328,0.799042443064182,-Inf,Inf,0.833595629791282,NA
