"store_item","ME","RMSE","MAE","MPE","MAPE","MASE","ACF1"
"3_1246757",-1.70237464652618,4.19484289929674,3.51801511687983,-96.5721092579888,110.613388097332,0.660611906555562,NA
"3_1246758",-3.46552064357964,7.0218796261453,6.01756123863239,-35.0435593658972,45.703399638878,0.726322275832427,NA
"3_1246784",5.49167898631621,8.49990481351098,6.79063423973716,-9.17502176037313,85.75532846769,1.06396526081285,NA
"3_1246785",-4.38743670127048,5.7929435141088,4.58119461361167,-104.849243013366,106.140962428974,0.705980964889054,NA
"3_1247036",-0.799116393159894,2.75400276253074,2.39410650795501,-Inf,Inf,0.636449801701539,NA
"3_1248391",-1.08501465548448,3.09671896061208,2.73567789322732,-Inf,Inf,0.668844481115876,NA
"3_1248394",-0.429077414649684,1.07189140203775,0.899933060987263,-Inf,Inf,0.663941440254364,NA
"3_1248464",0.506978418474408,1.4876624863795,0.660298320079426,NA,Inf,0.470596660913328,NA
"3_1250226",-0.263888603101814,3.51882611034519,2.75520822616318,-Inf,Inf,0.711854334202803,NA
"3_1253470",-0.232051107010204,2.91332138053196,2.04346944188138,-Inf,Inf,0.947141215857603,NA
"3_1253708",-0.00252202338031987,0.00252202338031987,0.00252202338031987,-Inf,Inf,0.00390024449039851,NA
"3_1253765",-0.282457486516918,1.82276827627383,1.51246178908712,-Inf,Inf,0.812653466853602,NA
"3_1254013",0.0559343450732774,2.66788441321876,2.39649595601374,-9.85020819759021,33.111226587284,0.327519982658725,NA
"3_125430",2.91559147230284,8.1996980818421,7.07264786807571,-Inf,Inf,1.2532326831974,NA
"3_1254310",0.0135532934382398,0.0919263482110362,0.0840368057836354,NA,Inf,0.040874756845367,NA
"3_1255777",-32.5861729411932,32.9115065091733,32.5861729411932,-775.093928068861,775.093928068861,4.24711735389674,NA
"3_1257555",-0.346254820270818,2.89365567193695,2.35116663162159,-55.0036475466017,75.7448141176885,0.724186338817374,NA
"3_1259006",-0.827611731072056,5.47011718451686,4.69045390303249,-12.0110859452412,27.2123030170788,0.644311461413004,NA
"3_1259007",-2.33117622401967,4.8188975322926,3.77812325615723,-Inf,Inf,0.58074051325131,NA
"3_1259952",-0.345630862157257,0.853718743425239,0.625,-Inf,Inf,0.491144136807818,NA
"3_1260238",0.225989849229486,1.45930266830584,1.13829519535411,-Inf,Inf,0.696989126596903,NA
"3_1260241",0.765800384728786,1.50796227713121,1.1289500961822,-Inf,Inf,1.1231307657895,NA
"3_1260242",0.70900472906678,1.4573199565775,1.02906545566674,-Inf,Inf,0.81598041472342,NA
"3_1261025",-68.564088491653,69.6875385651504,68.564088491653,-Inf,Inf,7.63317321117272,NA
"3_1261376",-1.15073404526373,2.34686654774596,2.19577127828983,-100.159965617626,114.775584270583,0.639963540788187,NA
"3_1273024",-1.29189192760496,3.60954363792367,3.08382579597958,-128.856196094179,145.028397530389,0.980847690547228,NA
"3_127534",0.558115652921414,1.5293256134767,1.24890391323035,-10.8405637313638,55.0584579610478,0.461052898342498,NA
"3_127547",1.65513682079801,5.7802639800572,5.02503114983061,1.95561813713506,27.6745669311764,0.631318195493626,NA
"3_1279049",-1.09803430799832,3.46299711099109,2.79872068133224,-29.8242091387591,41.3853490779472,0.513844265122833,NA
"3_1280677",0.265703256161905,2.78521503335688,2.22323247615261,-44.8397973524949,75.199771833091,0.751723664851879,NA
"3_1281011",-1.85458165998954,2.69294878034647,2.31536353749346,-Inf,Inf,0.527212320358941,NA
"3_1281253",-0.26157518781697,0.677286960302251,0.613818251354624,-Inf,Inf,0.640361743305094,NA
"3_1281780",-1.83372227258624,3.70641840230955,3.41686113629312,-Inf,Inf,0.597764865214442,NA
"3_1282207",-1.3084538951812,1.49190920204207,1.3084538951812,-Inf,Inf,0.683256498295378,NA
"3_1284221",0.120497594737262,1.22865676332269,0.937615197135668,-23.0051751297476,48.9740437221324,0.428003152902516,NA
"3_1285150",-3.37727143925993,7.17999613372103,5.80916465908347,-Inf,Inf,0.608206997506298,NA
"3_1285154",-0.769607755238789,4.22863409275455,3.86188861391451,-Inf,Inf,0.568878417406121,NA
"3_1288226",0.991543691611943,3.18529109335593,2.61291232130761,-22.5717733870943,57.3643799764182,0.379895403963576,NA
